speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear,childLatJittered_day2,childLongJittered_day2,childLatJittered_day3,childLongJittered_day3
1898,698,F,white,Writer,bach,4,4,Bristol,suburban,2809,RI,41.6757303,-71.273331,Bristol,suburban,2809,RI,41.6757303,-71.273331,Kingston,2881.0,RI,2016_11_16_20_bJPvB,yes,MechanicalTurkProject,41.67759956684698,-71.28192499979771,1982.0,41.62351370167448,-71.29283094800117,41.64669068592498,-71.41122024701778
1899,699,F,white,Pharmacist,somecoll,1,3,East Providence,suburban,2914,RI,41.8142955,-71.3661688,East Providence,suburban,2914,RI,41.8142955,-71.3661688,East Providence,2914.0,RI,2016_11_17_9_QcfnP,yes,MechanicalTurkProject,41.81561739259609,-71.3721363970545,1997.0,41.76216891383628,-71.38738859571787,41.84864459051054,-71.37646178083374
1903,703,F,white,Dishwasher and prep cook,somecoll,5,3,Wiscasset,rural,4578,ME,43.9824454,-69.6927542,Wiscasset,rural,4578,ME,43.9824454,-69.6927542,Wiscasset,4578.0,ME,2016_11_18_19_aUzLS,yes,MechanicalTurkProject,43.98602759542175,-69.70205221506538,1988.0,43.97847685589528,-69.7352751588637,43.98910642994803,-69.71928868349838
1905,705,M,white,Web designer,bach,3,4,Feeding Hills,suburban,1030,MA,42.0729247,-72.6869715,Feeding Hills,suburban,1030,MA,42.0729247,-72.6869715,Back Bay,2115.0,MA,2016_11_19_5_VkMUD,yes,MechanicalTurkProject,42.06955746615092,-72.67894776375759,1980.0,42.07112810476173,-72.70102520181074,42.08361100777986,-72.65589318232631
1906,706,F,white,Lawyer,somecoll,1,3,Bow,rural,3304,NH,43.1331765,-71.5372422,Bow,rural,3304,NH,43.1331765,-71.5372422,Bow,3304.0,NH,2016_11_19_7_BykKN,yes,MechanicalTurkProject,43.13761292733275,-71.53255034258267,1988.0,43.07711732986619,-71.38038398529739,42.98199206942386,-71.38457688910977
1907,707,M,white,director of operations,bach,2,4,woonsocket,urban,2895,RI,42.0017058,-71.4999487,woonsocket,urban,2895,RI,42.0017058,-71.4999487,woonsocket,2895.0,RI,2016_11_19_8_ENYNs,yes,MechanicalTurkProject,42.00211475095279,-71.50297826694344,1987.0,41.997079454452006,-71.54545207879791,42.02947624610348,-71.62764658947947
1908,708,F,white,Product Support Specialist,bach,3,4,Belmont,suburban,2478,MA,42.3953169,-71.180284,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Fitchburg,1420.0,MA,2016_11_19_15_bQvvh,yes,MechanicalTurkProject,42.388986644272215,-71.18693839893706,1968.0,42.4414395247236,-71.19830948848396,42.45775319015269,-71.23204163152089
1909,709,F,white,Cashier,somecoll,5,3,Thomaston,rural,4861,ME,44.1076013,-69.171387,Thomaston,rural,4861,ME,44.1076013,-69.171387,Rockland,4841.0,ME,2016_11_19_15_uncHD,yes,MechanicalTurkProject,44.11262972172972,-69.16994563618431,1996.0,44.02943117734026,-69.1435183852991,44.103811704392385,-69.14690679064356
1913,713,M,white,Data Curator,bach,3,4,North Kingstown,suburban,2852,RI,41.5885522,-71.459825,North Kingstown,suburban,2852,RI,41.5885522,-71.459825,Boston,2135.0,MA,2016_11_20_15_RQuoQ,yes,MechanicalTurkProject,41.58770751830493,-71.46205194839071,1989.0,41.643454523977205,-71.60918476354402,41.71059756629061,-71.54974566145847
1915,715,F,black,Teacher,grad,3,5,Boston,urban,2126,MA,42.2740159,-71.0967897,Boston,urban,2126,MA,42.2740159,-71.0967897,Boston,2126.0,MA,2016_11_20_18_VotJM,yes,MechanicalTurkProject,42.27337550068393,-71.09935912446137,1985.0,42.28139295996529,-71.11310350399185,42.257691428552654,-71.09259750822974
1918,718,F,white,freelance,somecoll,3,3,augusta,suburban,4330,ME,44.3518747,-69.7476388,augusta,suburban,4330,ME,44.3518747,-69.7476388,augusta,4330.0,ME,2016_11_21_9_XVXwj,yes,MechanicalTurkProject,44.356032691038216,-69.7509836328208,1974.0,44.36067720963073,-69.67170029681745,44.36516798811203,-69.52602937060264
1921,721,M,black,Caddy,somecoll,5,3,Stamford,suburban,6902,CT,41.0593473,-73.5443835,Stamford,suburban,6902,CT,41.0593473,-73.5443835,Storrs,6269.0,CT,2016_11_21_17_AiRzF,yes,MechanicalTurkProject,41.05690722404536,-73.53779266696661,1994.0,41.08324588773032,-73.61739739308028,41.127117329061214,-73.61093987601352
1923,723,F,chinese,Athletics,grad,4,5,Chelmsford,suburban,1824,MA,42.59079,-71.3551823,Chelmsford,suburban,1824,MA,42.59079,-71.3551823,Chestnut Hill,2467.0,MA,2016_11_21_19_aBAZs,yes,MechanicalTurkProject,42.5927399098645,-71.35706411137298,1992.0,42.6255658914568,-71.42304620717074,42.679932205868994,-71.37819045760291
1926,726,M,white,developer,somecoll,3,3,Hull,suburban,2045,MA,42.2922529,-70.9239185,Hull,suburban,2045,MA,42.2922529,-70.9239185,Pittsburgh,15212.0,PA,2016_11_22_12_DLBsv,yes,MechanicalTurkProject,42.291145360276765,-70.92062288857718,1980.0,42.31210596264911,-70.93524676566031,42.362953650292745,-70.96429441251477
1929,729,M,white,landscaping,high,4,2,Waterbury,urban,6424,CT,41.560603,-72.5023286,east Hampton,rural,6424,CT,41.560603,-72.5023286,east hampton,6424.0,CT,2016_11_22_20_lUuPP,yes,MechanicalTurkProject,41.56036314093823,-72.50070187400641,1990.0,41.49505054721642,-72.52330591778554,41.444864697348855,-72.48415355241137
1930,730,M,white,FileMaker Developer,bach,4,4,Ware,rural,1082,MA,42.2935327,-72.2785992,Ware,rural,1082,MA,42.2935327,-72.2785992,Palmer,1069.0,MA,2016_11_23_14_PLwaJ,no,MechanicalTurkProject,42.28670972304256,-72.26945191432017,1991.0,42.213637512459655,-72.30022532891816,42.14738707773329,-72.30705331147902
1932,732,M,white,Sales executive,somecoll,2,3,Chichester,rural,3258,NH,43.2652592,-71.4088353,Chichester,rural,3258,NH,43.2652592,-71.4088353,Northampton,1060.0,MA,2016_11_24_20_BwHhA,yes,MechanicalTurkProject,43.26949617559927,-71.4147081192623,1980.0,43.24816336138928,-71.46174374064621,43.231708437086674,-71.4979300739247
1935,735,M,white,Cashier,somecoll,5,3,Freetown,rural,2717,MA,41.7601081,-70.9728743,Freetown,rural,2717,MA,41.7601081,-70.9728743,Freetown,2717.0,MA,2016_11_25_14_yQvrz,yes,MechanicalTurkProject,41.76431907326912,-70.98040728301446,1992.0,41.81535699021416,-71.00426330650072,41.77346873278842,-70.9378913639968
1940,740,M,white,Manager,bach,2,4,Bridgeport,urban,6610,CT,41.2092832,-73.1646026,Bridgeport,urban,6610,CT,41.2092832,-73.1646026,Shelton,6484.0,CT,2016_11_25_20_qLncS,yes,MechanicalTurkProject,41.20361832766836,-73.16321003759373,1976.0,41.28498985026511,-73.10310715741934,41.29505089426634,-73.18354805708832
1942,742,M,white,Investment Manager,bach,3,4,Norwalk,suburban,6851,CT,41.1382333,-73.4015257,Norwalk,suburban,6851,CT,41.1382333,-73.4015257,Norwalk,6851.0,CT,2016_11_26_15_cgFbw,no,MechanicalTurkProject,41.13428043546957,-73.40914372932319,1985.0,41.14972478431475,-73.43052487488865,41.16791038527092,-73.34087875274892
1945,745,M,mexican,Hospital Security,somecoll,4,3,Manchester,urban,3101,NH,42.9890272,-71.4661111,Manchester,urban,3103,NH,42.950538,-71.4465468,Claremont,3743.0,NH,2016_11_27_1_dWcfC,yes,MechanicalTurkProject,42.98817656169092,-71.46461904222542,1974.0,43.0327639633134,-71.48279326909918,42.98726207147941,-71.46031914564739
1946,746,M,white,Pharmacist,grad,1,5,Tiverton,suburban,2878,RI,41.6101375,-71.1804709,Tiverton,suburban,2878,RI,41.6101375,-71.1804709,Narragansett,2882.0,RI,2016_11_27_1_lZHrc,yes,MechanicalTurkProject,41.61296388473108,-71.17181596518935,1993.0,41.57287398947472,-71.08097782810425,41.58233116760295,-71.13119359537431
1952,752,F,white,STUDENT,somecoll,3,3,SCITUATE,rural,2857,RI,41.822761,-71.6336047,SCITUATE,rural,2857,RI,41.822761,-71.6336047,NEWPORT,2840.0,RI,2016_11_28_5_bGHRP,yes,MechanicalTurkProject,41.81942510414653,-71.63111147598909,1996.0,41.78480635480983,-71.6109171760518,41.773740219043276,-71.60481025195197
1955,755,M,white,"Operations, Herb Chambers Ford",high,2,2,Braintree,suburban,2184,MA,42.2054158,-71.002168,Braintree,suburban,2184,MA,42.2054158,-71.002168,Quincy,2170.0,MA,2016_11_28_11_RqQqc,yes,MechanicalTurkProject,42.199907157907305,-71.0085750585571,1983.0,42.12376263584063,-71.09122312353745,42.06968534894141,-71.12354146943595
1956,756,F,white,Filer,somecoll,5,3,Waterbury,suburban,6705,CT,41.5471033,-72.992727,waterbury,suburban,6705,CT,41.5471033,-72.992727,Thomaston,6787.0,CT,2016_11_28_14_MTnmt,yes,MechanicalTurkProject,41.54505376933759,-72.98311108490783,1986.0,41.53995331646798,-72.87461569488399,41.45260727831559,-72.82334638426897
1958,758,M,white,Data Analyst,somecoll,3,3,Gray,rural,4039,ME,43.9045512,-70.3670267,Gray,rural,4039,ME,43.9045512,-70.3670267,Belfast,4915.0,ME,2016_11_28_18_ERcSL,yes,MechanicalTurkProject,43.90598476143491,-70.35705102125266,1990.0,43.84622568767824,-70.41714609565749,43.82347102570251,-70.34496158694037
1959,759,M,white,Student,bach,3,4,Hinesburg,rural,5495,VT,44.4290675,-73.0962455,Hinesburg,rural,5495,VT,44.4290675,-73.0962455,Hinesburg,5495.0,VT,2016_11_28_19_aezQE,yes,MechanicalTurkProject,44.42270530617117,-73.0947116865365,1994.0,44.47736683276893,-73.0547724009256,44.47605622793273,-73.00472072681829
1960,760,M,white,Help Desk Support,assoc,3,3,Burlington,urban,5401,VT,44.4766215,-73.2099981,Burlington,urban,5401,VT,44.4766215,-73.2099981,Burlington,5401.0,VT,2016_11_28_20_xUPtq,yes,MechanicalTurkProject,44.47457317066555,-73.20196297522824,1973.0,44.56630577545343,-73.24321535869214,44.5876539090235,-73.23425258996376
1965,765,M,mexican,Banquet Server,somecoll,5,3,Fall River,urban,2723,MA,41.6927049,-71.1297257,Fall River,urban,2723,MA,41.6927049,-71.1297257,Fall River,2723.0,MA,2016_11_29_2_kzllu,yes,MechanicalTurkProject,41.69765710514506,-71.13217390587464,1994.0,41.63510152451131,-71.16516053223367,41.68133050943552,-71.28877502708617
1967,767,M,white,Musician,high,4,2,Perham,rural,4766,ME,46.8924629,-68.2157801,Caribou,suburban,4736,ME,46.9114948,-68.0291891,Caribou,4736.0,ME,2016_11_29_11_swWdx,yes,MechanicalTurkProject,46.89334921306507,-68.21654717905186,1987.0,46.90834512634595,-68.23429724891407,46.87951985401144,-68.26439811014409
1969,769,M,white,Videographer,bach,4,4,Reading,suburban,1867,MA,42.5351829,-71.1054234,Reading,suburban,1867,MA,42.5351829,-71.1054234,Nashua,3063.0,NH,2016_11_29_15_LDJsx,yes,MechanicalTurkProject,42.53060839865742,-71.10420137774042,1963.0,42.53593089070202,-71.18420721387484,42.49404855316263,-71.18831313830536
1973,773,F,white,payroll clerk,somecoll,3,3,Nashua,urban,3060,NH,42.7410867,-71.4582661,Lynn,urban,3601,NH,43.2369665,-72.2884461,Nashua,3060.0,NH,2016_11_30_8_ryLfR,yes,MechanicalTurkProject,42.73515931105885,-71.4670732995655,1964.0,42.717298913785946,-71.35227113460267,42.75209019992261,-71.32953449728473
1976,776,M,white,Customer Service,high,3,2,Swansea,suburban,2777,MA,41.7581752,-71.2142024,Seekonk,suburban,2771,MA,41.8377505,-71.3204284,Barrington,2806.0,RI,2016_11_30_17_jKrxF,yes,MechanicalTurkProject,41.75838338705055,-71.2209261997781,1988.0,41.7429041486747,-71.22603706949421,41.707286275145364,-71.20881820456962
1977,777,F,white,AmeriCorps VISTA,bach,3,4,Cape Elizabeth,suburban,4107,ME,43.5871732,-70.2364761,Cape Elizabeth,suburban,4107,ME,43.5871732,-70.2364761,Notre Dame,46556.0,IN,2016_11_30_20_FMVAP,yes,MechanicalTurkProject,43.58290946685351,-70.236594786766,1993.0,43.597197779341656,-70.27597836580405,43.61576869961617,-70.27966228230754
1980,780,M,white,Software Engineer,bach,3,4,Rochester,rural,2770,MA,41.759846,-70.8384492,Mattapoisett,rural,2739,MA,41.665794,-70.814531,Mattapoisett,2739.0,MA,2016_11_30_23_XBHZu,yes,MechanicalTurkProject,41.76249281041676,-70.84472360619785,1991.0,41.75005818316727,-70.85688564240243,41.78441528343725,-70.74355404750749
1982,782,M,black,IT Manager,bach,2,4,Bridgeport,urban,6605,CT,41.1615986,-73.2176223,Bridgeport,urban,6605,CT,41.1615986,-73.2176223,New Haven,6513.0,CT,2016_12_1_22_Zgusk,no,MechanicalTurkProject,41.164589054148486,-73.21591457249045,1981.0,41.1763962725534,-73.22462315583017,41.10177879566935,-73.29799557474628
1984,784,M,white,Construction,somecoll,4,3,New Hartford,rural,6057,CT,41.8410525,-72.998664,New Hartford,rural,6057,CT,41.8410525,-72.998664,Smithfield,2917.0,CT,2016_12_1_23_YjCEY,no,MechanicalTurkProject,41.8432563739479,-72.99549307134181,1996.0,41.86233430898156,-73.09158503433179,41.85511449967462,-73.08920030812229
1988,788,M,white,retail,bach,3,4,concord,suburban,3301,NH,43.2322695,-71.5530123,concord,suburban,3301,NH,43.2322695,-71.5530123,waltham,2453.0,MA,2016_12_2_21_qJcKQ,yes,MechanicalTurkProject,43.23044754216072,-71.55802294921608,1986.0,43.213748566465895,-71.52882900123505,43.30128877946044,-71.52236857662731
1989,789,M,white,Teacher,somecoll,3,3,Stoughton,suburban,2072,MA,42.119006,-71.1036499,Weston,suburban,2493,MA,42.3605016,-71.3034335,Jamaica Plain,2130.0,MA,2016_12_3_2_YQWRa,yes,MechanicalTurkProject,42.119105992223936,-71.11178934429863,1996.0,42.0962455624488,-71.12266538844018,42.08040510909177,-71.21176257855967
1992,792,F,white,personal banker,somecoll,3,3,brandon,rural,5733,VT,43.8106193,-73.0903328,brandon,rural,5733,VT,43.8106193,-73.0903328,rutland,5701.0,VT,2016_12_3_13_SnLIG,yes,MechanicalTurkProject,43.80770663476222,-73.08493727891471,1990.0,43.84189311947193,-72.97282957887832,43.85168614226244,-72.92977523153446
1993,793,M,white,certified trainer,assoc,4,3,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,1118.0,MA,2016_12_3_13_UMeke,yes,MechanicalTurkProject,42.09301475192623,-72.53553582736303,1987.0,42.04168914312771,-72.52289731821537,42.032321342204455,-72.44690858114183
1994,794,M,white,1 on 1 soccer coach,somecoll,4,3,Wilmington ,suburban,1887,MA,42.5646465,-71.1645158,Wilmington,suburban,1887,MA,42.5646465,-71.1645158,Wilmington,1887.0,MA,2016_12_3_15_WJhEm,yes,MechanicalTurkProject,42.56276942584072,-71.17058571133049,1996.0,42.64519743092279,-71.15812578860297,42.63924906076491,-71.20163505627409
1995,795,M,white,Retail Management,high,2,2,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,2050.0,MA,2016_12_4_9_Ihbnk,no,MechanicalTurkProject,42.12150430932424,-70.71735829351879,1993.0,42.0550351573521,-70.7143698772018,41.9856168792866,-70.6963369744602
1996,796,M,white,Maintenance Associate,bach,3,4,Reading,suburban,1867,MA,42.5351829,-71.1054234,Reading,suburban,1867,MA,42.5351829,-71.1054234,Lowell,1852.0,MA,2016_12_4_12_ZXauG,yes,MechanicalTurkProject,42.53043292832781,-71.11318313710602,1991.0,42.534223733536216,-70.99596608365903,42.48969695841413,-71.05938549770642
2002,802,F,white,Hair stylist,somecoll,4,3,Mount vernon,rural,4352,ME,44.4664885,-69.9604504,Mount vernon ,rural,4352,ME,44.4664885,-69.9604504,Windsor,4363.0,ME,2016_12_5_10_YZHal,yes,MechanicalTurkProject,44.46965374851465,-69.95950093464398,1988.0,44.502654497339336,-69.9726552567167,44.45375978333593,-69.83262113028026
2003,803,M,white,IT Help Specialist,high,4,2,Wethersfield,suburban,6090,CT,41.9464839,-72.8631854,Wethersfied,suburban,6090,CT,41.9464839,-72.8631854,Manchester,6042.0,CT,2016_12_5_14_fuxic,yes,MechanicalTurkProject,41.9485317033843,-72.8641985925228,1942.0,41.88302039516616,-72.77031242131679,41.91108631274447,-72.7894222636021
2004,804,F,white,Baker,bach,4,4,Buxton,rural,4093,ME,43.6363874,-70.5388313,Buxton,rural,4093,ME,43.6363874,-70.5388313,Manchester,3106.0,NH,2016_12_5_14_NiKdr,yes,MechanicalTurkProject,43.637490719061,-70.53586273500498,1993.0,43.6722137106366,-70.61109376362252,43.6328936684,-70.57948892820336
2007,807,F,white,Graduate Student,bach,3,4,Keene,urban,3431,NH,42.9650443,-72.2948028,Keene,urban,3431,NH,42.9650443,-72.2948028,Collegeville,19426.0,NH,2016_12_6_0_mAIvK,yes,MechanicalTurkProject,42.96402687988979,-72.29048004632119,1992.0,43.041052947995176,-72.33013192751272,42.986567427798754,-72.26428023664636
2008,808,M,white,Emergency department technician,somecoll,4,3,south windsor,suburban,6074,CT,41.8380902,-72.5778358,manchester,suburban,6040,CT,41.7614154,-72.525608,Middletown,6457.0,CT,2016_12_6_14_AdwFi,yes,MechanicalTurkProject,41.83697659838031,-72.58515568967915,1991.0,41.83067460258123,-72.53562901387455,41.85809864637299,-72.60033201182532
2010,810,M,white,Student,bach,3,4,Mansfield,suburban,2048,MA,42.0172998,-71.2172998,Mansfield,suburban,2048,MA,42.0172998,-71.2172998,Mansfield,2048.0,MA,2016_12_6_16_RwqRi,no,MechanicalTurkProject,42.02299038213688,-71.22194837241796,1995.0,42.03661688953929,-71.25681704834678,42.04221477041396,-71.32847699819085
2012,812,F,white,Nanny,somecoll,5,3,winooski,suburban,5404,VT,44.4955882,-73.1848543,Colchester,suburban,5446,VT,44.5412554,-73.1844116,Burlington,5401.0,VT,2016_12_7_8_IoMFJ,yes,MechanicalTurkProject,44.49352569927807,-73.1804793728043,1983.0,44.43930970980316,-73.19656119295563,44.393790849881285,-73.12749711362724
2015,815,F,white,financial services,assoc,3,3,Concord,suburban,3301,NH,43.2322695,-71.5530123,Concord,suburban,3301,NH,43.2322695,-71.5530123,Concord,3301.0,NH,2016_12_7_19_SsUwm,yes,MechanicalTurkProject,43.22869708069224,-71.55782919521394,1981.0,43.2184379182957,-71.5270657581269,43.20715828633178,-71.5012061250242
2019,819,M,white,Research Assistant,bach,3,4,West Hartford,suburban,6110,CT,41.7326833,-72.733603,West Hartford,suburban,6110,CT,41.7326833,-72.733603,Burlington,5401.0,VT,2016_12_7_20_rfPsE,yes,MechanicalTurkProject,41.73594641822641,-72.72745199247977,1995.0,41.68267661434064,-72.79623867983283,41.69450126588938,-72.7910855103227
2020,820,M,white,hotel services,somecoll,3,3,"Newton Highlands, MA",suburban,2461,MA,42.3173616,-71.2065077,"Medford, MA",suburban,2153,MA,42.3730546,-70.9748072,"Boston, MA",2111.0,MA,2016_12_8_1_NvZvB,yes,MechanicalTurkProject,42.32150701507026,-71.21470528546848,1981.0,42.36768403862162,-71.16035531235914,42.34134017095427,-71.2300270585239
2023,823,F,black,QA Specialist,assoc,3,3,Hartford,urban,6112,CT,41.7933364,-72.695823,Hartford,urban,6114,CT,41.7408539,-72.6706948,Windsor,6095.0,CT,2016_12_8_12_eoYWJ,yes,MechanicalTurkProject,41.79172462228608,-72.69303996503554,1983.0,41.848027719416464,-72.6921884026795,41.86919205434436,-72.63767430677153
2026,826,F,white,Teacher,assoc,3,3,Westbrook,suburban,4092,ME,43.7079198,-70.3526019,Westbrook,suburban,4092,ME,43.7079198,-70.3526019,Portland,4103.0,ME,2016_12_10_14_kBojR,yes,MechanicalTurkProject,43.70383769300975,-70.34572970485206,1982.0,43.7038909159219,-70.2497604731183,43.70491444842083,-70.26606134240029
2027,827,M,mixed,Pastor,grad,4,5,Glastonbury,suburban,6033,CT,41.7074627,-72.5389323,Glastonbury,suburban,6033,CT,41.7074627,-72.5389323,Glastonbury,6033.0,CT,2016_12_10_16_aZCkT,yes,MechanicalTurkProject,41.70112417941793,-72.5388158029267,1975.0,41.71391098711271,-72.6311284057455,41.67992140323326,-72.66410833921694
2029,829,F,white,Retail,high,3,2,Pascoag,urban,2859,RI,41.9590687,-71.7573228,Pascoag,urban,2859,RI,41.9590687,-71.7573228,Providence,,RI,2016_12_11_11_dHJav,yes,MechanicalTurkProject,41.95670040417024,-71.75297754917386,1975.0,41.934960106423205,-71.84010040725872,41.945866006417766,-71.75250640719135
2031,831,M,white,Youth Ministries Coordinator,somecoll,3,3,New London,urban,6320,CT,41.3474503,-72.1017433,Waterbury,urban,6706,CT,41.5327783,-73.0235804,Ashford,6278.0,CT,2016_12_11_18_cBbJh,yes,MechanicalTurkProject,41.348505677324205,-72.10156082577288,1996.0,41.36351220989832,-71.94900558103646,41.33676949033629,-71.93469541780432
2032,832,M,white,realtor,somecoll,2,3,Roslindale,urban,2131,MA,42.2843326,-71.1262275,roslindale,urban,2131,MA,42.2843326,-71.1262275,roslindale,2131.0,MA,2016_12_11_20_EYqfG,no,MechanicalTurkProject,42.27749968262055,-71.13476417257485,1989.0,42.23470946793985,-71.16071686226678,42.19267498670652,-71.21421630854253
2033,833,M,white,Intranet Designer,bach,4,4,Winthrop,rural,4364,ME,44.309991,-69.9630934,Winthrop,rural,4364,ME,44.309991,-69.9630934,Portland,,ME,2016_12_11_23_mrbpu,yes,MechanicalTurkProject,44.30923906912691,-69.97229836797605,1978.0,44.28818003447652,-69.98108786375735,44.32277576414516,-70.07248449364545
2037,837,M,white,Teacher,somecoll,3,3,Portland,urban,4101,ME,43.6626067,-70.257949,Portland,urban,4101,ME,43.6626067,-70.257949,Portland,4101.0,ME,2016_12_13_9_Hrxsv,yes,MechanicalTurkProject,43.658408103067146,-70.25706381970593,1979.0,43.67710573632408,-70.22473696403857,43.57998815533954,-70.24627240215767
